slug,asset,name,date,ranknow,open,high,low,close,volume,market,close_ratio,spread
ethos,ETHOS,Ethos,26-07-2017,79,0.049604,0.050225,0.038214,0.045328,14125,3362100,0.5923,0.01
ethos,ETHOS,Ethos,27-07-2017,79,0.045467,0.045776,0.034768,0.043226,23320,3119530,0.7684,0.01
ethos,ETHOS,Ethos,28-07-2017,79,0.042982,0.046113,0.033326,0.03847,23079,2949030,0.4023,0.01
ethos,ETHOS,Ethos,29-07-2017,79,0.038578,0.045699,0.026914,0.043231,24330,2646850,0.8686,0.02
ethos,ETHOS,Ethos,30-07-2017,79,0.043218,0.044184,0.025657,0.04228,34094,2965250,0.8972,0.02
ethos,ETHOS,Ethos,31-07-2017,79,0.042377,0.046791,0.036041,0.037401,21423,2907510,0.1265,0.01
ethos,ETHOS,Ethos,01-08-2017,79,0.037452,0.049715,0.037452,0.042133,31951,2569640,0.3817,0.01
ethos,ETHOS,Ethos,02-08-2017,79,0.042149,0.050049,0.040182,0.041851,26129,2891890,0.1691,0.01
ethos,ETHOS,Ethos,03-08-2017,79,0.041845,0.049467,0.040381,0.043914,35677,2871020,0.3888,0.01
ethos,ETHOS,Ethos,04-08-2017,79,0.043927,0.048215,0.040936,0.046958,27831,3013860,0.8273,0.01
ethos,ETHOS,Ethos,05-08-2017,79,0.047872,0.09163,0.046486,0.066891,78172,3284550,0.452,0.05
ethos,ETHOS,Ethos,06-08-2017,79,0.067007,0.104315,0.066827,0.100092,110909,4597400,0.8874,0.04
ethos,ETHOS,Ethos,07-08-2017,79,0.100639,0.233118,0.094772,0.178079,618445,8072330,0.6022,0.14
ethos,ETHOS,Ethos,08-08-2017,79,0.177745,0.192106,0.151969,0.183122,266988,14290000,0.7762,0.04
ethos,ETHOS,Ethos,09-08-2017,79,0.184571,0.187091,0.151613,0.170749,222484,13019000,0.5394,0.04
ethos,ETHOS,Ethos,10-08-2017,79,0.170729,0.245516,0.168322,0.224795,365852,12042600,0.7316,0.08
ethos,ETHOS,Ethos,11-08-2017,79,0.223574,0.509626,0.223574,0.509626,1337950,15772300,1,0.29
ethos,ETHOS,Ethos,12-08-2017,79,0.501224,1.09,0.477732,1.01,2246300,35359400,0.8693,0.61
ethos,ETHOS,Ethos,13-08-2017,79,1.04,1.04,0.383824,0.746028,1902750,73425600,0.552,0.66
ethos,ETHOS,Ethos,14-08-2017,79,0.749502,0.884575,0.647929,0.796563,1201880,53024500,0.6281,0.24
ethos,ETHOS,Ethos,15-08-2017,79,0.80329,0.806128,0.578711,0.725869,975342,56829800,0.6471,0.23
ethos,ETHOS,Ethos,16-08-2017,79,0.709933,0.973068,0.684649,0.961564,1380050,50228700,0.9601,0.29
ethos,ETHOS,Ethos,17-08-2017,79,0.940835,1.28,0.933667,1.2,2583040,66579500,0.769,0.35
ethos,ETHOS,Ethos,18-08-2017,79,1.17,1.33,1.05,1.16,1942910,82718200,0.3929,0.28
ethos,ETHOS,Ethos,19-08-2017,79,1.15,1.27,1.14,1.25,993767,81667300,0.8462,0.13
ethos,ETHOS,Ethos,20-08-2017,79,1.24,1.27,1.13,1.16,856033,87995500,0.2143,0.14
ethos,ETHOS,Ethos,21-08-2017,79,1.16,1.18,0.911208,1.1,1001250,81767000,0.7024,0.27
ethos,ETHOS,Ethos,22-08-2017,79,1.1,1.24,0.871194,1.02,955651,77712300,0.4035,0.37
ethos,ETHOS,Ethos,23-08-2017,79,1.02,1.05,0.913806,0.982799,707674,71942700,0.5066,0.14
ethos,ETHOS,Ethos,24-08-2017,79,0.984311,1.07,0.78681,1,1022480,69657800,0.7528,0.28
ethos,ETHOS,Ethos,25-08-2017,79,1.06,1.07,0.932204,0.96434,589840,74967000,0.2332,0.14
ethos,ETHOS,Ethos,26-08-2017,79,0.966211,0.991971,0.924848,0.973087,461536,68376900,0.7187,0.07
ethos,ETHOS,Ethos,27-08-2017,79,0.973901,0.984116,0.89479,0.942061,493999,68921100,0.5292,0.09
ethos,ETHOS,Ethos,28-08-2017,79,0.966395,0.967663,0.786959,0.833125,675985,68389900,0.2555,0.18
ethos,ETHOS,Ethos,29-08-2017,79,0.844955,0.902356,0.706129,0.792298,695080,59795900,0.4391,0.2
ethos,ETHOS,Ethos,30-08-2017,79,0.792157,0.835583,0.564578,0.792731,592616,56059500,0.8419,0.27
ethos,ETHOS,Ethos,31-08-2017,79,0.834833,0.887525,0.783914,0.873972,551303,59079500,0.8692,0.1
ethos,ETHOS,Ethos,01-09-2017,79,0.864964,1.29,0.855174,1.24,1987910,61211900,0.885,0.43
ethos,ETHOS,Ethos,02-09-2017,79,1.23,1.24,0.879922,0.949495,1029700,87631600,0.1932,0.36
ethos,ETHOS,Ethos,03-09-2017,79,0.952727,1.01,0.882399,0.933238,446969,67799800,0.3984,0.13
ethos,ETHOS,Ethos,04-09-2017,79,0.935202,0.935891,0.696443,0.871871,857825,66552700,0.7326,0.24
ethos,ETHOS,Ethos,05-09-2017,79,0.877712,0.890317,0.749947,0.870537,418387,62461400,0.8591,0.14
ethos,ETHOS,Ethos,06-09-2017,79,0.866771,1.31,0.834652,1.06,973324,61682800,0.4741,0.48
ethos,ETHOS,Ethos,07-09-2017,79,1.06,1.11,1,1.09,869586,75125800,0.8182,0.11
ethos,ETHOS,Ethos,08-09-2017,79,1.08,1.09,0.806096,0.885968,875484,77148700,0.2813,0.28
ethos,ETHOS,Ethos,09-09-2017,79,0.867639,0.955941,0.840145,0.923485,430423,61744600,0.7197,0.12
ethos,ETHOS,Ethos,10-09-2017,79,0.923821,0.981008,0.850055,0.908157,686190,65742800,0.4437,0.13
ethos,ETHOS,Ethos,11-09-2017,79,0.910967,0.979268,0.868171,0.880493,440405,64830700,0.1109,0.11
ethos,ETHOS,Ethos,12-09-2017,79,0.880389,1.13,0.866645,0.975928,1989700,62654600,0.415,0.26
ethos,ETHOS,Ethos,13-09-2017,79,0.9865,1,0.809627,0.863829,1044400,70206200,0.2847,0.19
ethos,ETHOS,Ethos,14-09-2017,79,0.862592,0.885104,0.579479,0.634991,913336,61388000,0.1816,0.31
ethos,ETHOS,Ethos,15-09-2017,79,0.644431,0.819199,0.510416,0.741192,1742630,45862100,0.7474,0.31
ethos,ETHOS,Ethos,16-09-2017,79,0.748844,0.829837,0.719739,0.783134,716725,53292900,0.5758,0.11
ethos,ETHOS,Ethos,17-09-2017,79,0.778149,0.80695,0.72497,0.776492,200397,55378500,0.6285,0.08
ethos,ETHOS,Ethos,18-09-2017,79,0.776706,0.928604,0.771248,0.895526,789016,55275800,0.7898,0.16
ethos,ETHOS,Ethos,19-09-2017,79,0.903083,0.903083,0.784164,0.80138,352419,64269700,0.1448,0.12
ethos,ETHOS,Ethos,20-09-2017,79,0.798316,0.987563,0.763489,0.945714,854680,56908700,0.8132,0.22
ethos,ETHOS,Ethos,21-09-2017,79,0.931726,0.954098,0.812916,0.823595,654569,66418900,0.0756,0.14
ethos,ETHOS,Ethos,22-09-2017,79,0.823931,0.901878,0.793995,0.838639,494118,58734700,0.4138,0.11
ethos,ETHOS,Ethos,23-09-2017,79,0.834558,0.880452,0.799415,0.816614,439769,59492200,0.2122,0.08
ethos,ETHOS,Ethos,24-09-2017,79,0.820141,0.851997,0.763068,0.763632,387835,58464500,0.0063,0.09
ethos,ETHOS,Ethos,25-09-2017,79,0.765884,0.820691,0.736733,0.772459,566304,54596700,0.4255,0.08
ethos,ETHOS,Ethos,26-09-2017,79,0.771882,0.794379,0.704136,0.722715,349429,55027500,0.2059,0.09
ethos,ETHOS,Ethos,27-09-2017,79,0.731354,0.790415,0.705318,0.738305,660872,52138200,0.3876,0.09
ethos,ETHOS,Ethos,28-09-2017,79,0.742737,0.754052,0.655213,0.706326,738735,52949700,0.5171,0.1
ethos,ETHOS,Ethos,29-09-2017,79,0.703757,0.716849,0.645307,0.669637,534513,50170800,0.3401,0.07
ethos,ETHOS,Ethos,30-09-2017,79,0.668974,0.693683,0.643409,0.657797,456795,47691200,0.2862,0.05
ethos,ETHOS,Ethos,01-10-2017,79,0.658031,0.672124,0.575531,0.644059,686095,46911100,0.7095,0.1
ethos,ETHOS,Ethos,02-10-2017,79,0.644642,0.776634,0.615715,0.743544,948643,45956600,0.7944,0.16
dash,DASH,Dash,17-04-2017,13,75.32,75.97,74.2,75.64,10470900,544956000,0.8136,1.77
dash,DASH,Dash,18-04-2017,13,75.63,76.22,71.08,72.83,14595000,547341000,0.3405,5.14
dash,DASH,Dash,19-04-2017,13,72.76,75.63,72.27,72.28,11688300,526688000,0.003,3.36
dash,DASH,Dash,20-04-2017,13,72.18,72.74,71.03,71.45,9144880,522642000,0.2456,1.71
dash,DASH,Dash,21-04-2017,13,71.48,72.8,70.57,70.88,9790840,517733000,0.139,2.23
dash,DASH,Dash,22-04-2017,13,70.85,72.52,70.35,71.22,9913170,513274000,0.4009,2.17
dash,DASH,Dash,23-04-2017,13,71.18,72.24,68.77,68.89,8328060,515838000,0.0346,3.47
dash,DASH,Dash,24-04-2017,13,68.93,72.22,68.93,72.2,7918480,499641000,0.9939,3.29
dash,DASH,Dash,25-04-2017,13,72.19,72.94,71.62,72.07,8641860,523445000,0.3409,1.32
dash,DASH,Dash,26-04-2017,13,72.04,72.23,70.68,71.53,8605760,522517000,0.5484,1.55
dash,DASH,Dash,27-04-2017,13,71.52,80.62,71.08,78.17,18560500,518868000,0.7432,9.54
dash,DASH,Dash,28-04-2017,13,78.02,80.93,77.32,79.49,16201200,566202000,0.6011,3.61
dash,DASH,Dash,29-04-2017,13,79.67,100.46,79.67,94.95,39496900,578278000,0.735,20.79
dash,DASH,Dash,30-04-2017,13,94.21,97.13,88.8,91.55,19963300,684050000,0.3301,8.33
dash,DASH,Dash,01-05-2017,13,91.5,96.37,84.92,88.12,22978900,664545000,0.2795,11.45
dash,DASH,Dash,02-05-2017,13,87.91,89.42,83.4,86.24,14430400,638649000,0.4718,6.02
dash,DASH,Dash,03-05-2017,13,86.24,90.46,84,90.08,18749400,626662000,0.9412,6.46
dash,DASH,Dash,04-05-2017,13,90.12,96.7,90.06,92.8,26417800,655081000,0.4127,6.64
dash,DASH,Dash,05-05-2017,13,92.87,105.36,92.87,99.01,29039200,675223000,0.4916,12.49
dash,DASH,Dash,06-05-2017,13,99.18,101.57,97.44,99.76,17201700,721874000,0.5617,4.13
dash,DASH,Dash,07-05-2017,13,99.53,111.68,98.42,106.28,30297200,724648000,0.5928,13.26
dash,DASH,Dash,08-05-2017,13,106.55,107.04,95.46,101.1,26320700,775962000,0.487,11.58
dash,DASH,Dash,09-05-2017,13,101.12,103.81,82.49,93.3,33359200,736626000,0.507,21.32
dash,DASH,Dash,10-05-2017,13,92.89,97.19,89.82,91.52,17906900,676854000,0.2307,7.37
dash,DASH,Dash,11-05-2017,13,91.62,93.94,90.14,91.54,15996300,667796000,0.3684,3.8
dash,DASH,Dash,12-05-2017,13,91.8,92.43,85.88,86.8,15467900,669279000,0.1405,6.55
dash,DASH,Dash,13-05-2017,13,86.75,89.75,83.5,89.35,14419400,632643000,0.936,6.25
dash,DASH,Dash,14-05-2017,13,89.56,90.97,88.53,89.8,12006000,653270000,0.5205,2.44
dash,DASH,Dash,15-05-2017,13,89.88,91.9,84.6,91.49,15672900,655801000,0.9438,7.3
dash,DASH,Dash,16-05-2017,13,91.68,91.68,85.09,85.59,14638900,669083000,0.0759,6.59
dash,DASH,Dash,17-05-2017,13,85.64,85.79,81.89,83.26,15847600,625221000,0.3513,3.9
dash,DASH,Dash,18-05-2017,13,83.21,89.8,83.21,89.73,14126000,607656000,0.9894,6.59
dash,DASH,Dash,19-05-2017,13,89.87,101.1,88.77,98.98,25889600,656468000,0.8281,12.33
dash,DASH,Dash,20-05-2017,13,98.83,105.87,98.69,100.77,22378100,722090000,0.2897,7.18
dash,DASH,Dash,21-05-2017,13,100.72,102.35,98.01,102.03,19898000,736086000,0.9263,4.34
dash,DASH,Dash,22-05-2017,13,101.67,146.8,96.29,120.73,76089200,743266000,0.4839,50.51
dash,DASH,Dash,23-05-2017,13,120.38,144.18,117.86,138.07,51407800,880270000,0.7679,26.32
dash,DASH,Dash,24-05-2017,13,139.1,157.09,139.1,144.63,47161500,1017440000,0.3074,17.99
dash,DASH,Dash,25-05-2017,13,143.2,145.14,118.68,119.63,60488800,1047690000,0.0359,26.46
dash,DASH,Dash,26-05-2017,13,118.61,139.46,110.03,112.94,45411400,868031000,0.0989,29.43
dash,DASH,Dash,27-05-2017,13,113.35,117.76,89.05,99.2,39936600,829763000,0.3535,28.71
dash,DASH,Dash,28-05-2017,13,100.42,115.58,100.42,108.14,39651700,735254000,0.5092,15.16
dash,DASH,Dash,29-05-2017,13,107.93,119.2,105.64,117.26,35802200,790454000,0.8569,13.56
dash,DASH,Dash,30-05-2017,13,117.17,127,115.4,121.13,42919400,858404000,0.494,11.6
dash,DASH,Dash,31-05-2017,13,121.85,141.84,117.98,135.97,59781000,892886000,0.754,23.86
dash,DASH,Dash,01-06-2017,13,136.47,147.94,131.64,136.08,46692500,1000300000,0.2724,16.3
dash,DASH,Dash,02-06-2017,13,137.08,145.88,136.33,145.29,39172500,1005050000,0.9382,9.55
dash,DASH,Dash,03-06-2017,13,145.28,148.42,142.8,144.29,39144000,1065460000,0.2651,5.62
dash,DASH,Dash,04-06-2017,13,143.88,143.89,140.43,143.35,28248800,1055520000,0.8439,3.46
dash,DASH,Dash,05-06-2017,13,143.41,145.86,142,144.92,40209200,1053050000,0.7565,3.86
dash,DASH,Dash,06-06-2017,13,145.43,147.96,134.27,145.19,66883600,1068210000,0.7977,13.69
dash,DASH,Dash,07-06-2017,13,145.25,153.76,138.17,140.36,44240500,1067130000,0.1405,15.59
dash,DASH,Dash,08-06-2017,13,140.82,146.1,139.47,145.03,29049200,1034920000,0.8386,6.63
dash,DASH,Dash,09-06-2017,13,144.94,149.69,144.94,148.93,28944700,1065470000,0.84,4.75
dash,DASH,Dash,10-06-2017,13,149.13,152.48,147.84,152,32894500,1096550000,0.8966,4.64
dash,DASH,Dash,11-06-2017,13,151.99,200.12,151.99,188.27,155786000,1117860000,0.7538,48.13
dash,DASH,Dash,12-06-2017,13,187.1,197.17,162.31,170.78,79698800,1376490000,0.243,34.86
dash,DASH,Dash,13-06-2017,13,171.27,183.97,171.27,183.97,51568400,1260370000,1,12.7
dash,DASH,Dash,14-06-2017,13,183.65,191.58,156.18,163.21,53986500,1351820000,0.1986,35.4
dash,DASH,Dash,15-06-2017,13,163.12,166.05,143.32,163.35,48167500,1201030000,0.8812,22.73
dash,DASH,Dash,16-06-2017,13,163.63,167.65,158.43,166.25,35834400,1205110000,0.8482,9.22
dash,DASH,Dash,17-06-2017,13,166.21,183.85,166.16,178.13,58241000,1224440000,0.6767,17.69
dash,DASH,Dash,18-06-2017,13,178.52,193.93,176.12,193.53,77003000,1315450000,0.9775,17.81
dash,DASH,Dash,19-06-2017,13,193.21,208.42,192.88,201.26,98763400,1424100000,0.5393,15.54
dash,DASH,Dash,20-06-2017,13,201.37,203.71,180.61,187.91,58960400,1484670000,0.316,23.1
dash,DASH,Dash,21-06-2017,13,187.77,188.09,175.04,178.81,40445100,1384740000,0.2889,13.05
dash,DASH,Dash,22-06-2017,13,179.29,183.33,175.72,177.06,37412700,1322590000,0.1761,7.61
dash,DASH,Dash,23-06-2017,13,177.03,193.47,177.03,189.26,42975000,1306270000,0.7439,16.44
dash,DASH,Dash,24-06-2017,13,189.31,190.52,178.61,182.62,35863100,1397190000,0.3367,11.91
dash,DASH,Dash,25-06-2017,13,182.35,183.43,169.3,172.88,36111800,1346200000,0.2534,14.13
dash,DASH,Dash,26-06-2017,13,172.96,175.91,149.22,162.89,40405300,1277190000,0.5122,26.69
dash,DASH,Dash,27-06-2017,13,162.89,176.02,153.94,176.02,48931600,1203160000,1,22.08
dash,DASH,Dash,28-06-2017,13,177.01,185.97,174.59,184.13,27008600,1307820000,0.8383,11.38
dash,DASH,Dash,29-06-2017,13,183.17,184.48,176.72,177.17,42548600,1353710000,0.058,7.76
dash,DASH,Dash,30-06-2017,13,177.3,184.58,177.3,181.77,48166300,1310690000,0.614,7.28
dash,DASH,Dash,01-07-2017,13,181.66,182.29,165.63,165.71,42283100,1343300000,0.0048,16.66
dash,DASH,Dash,02-07-2017,13,165.61,174.1,163.99,173.49,33257700,1224910000,0.9397,10.11
dash,DASH,Dash,03-07-2017,13,173.37,182.58,171.91,180.79,40038200,1282650000,0.8322,10.67
dash,DASH,Dash,04-07-2017,13,180.22,187.3,180.22,183.06,51222900,1333710000,0.4011,7.08
dash,DASH,Dash,05-07-2017,13,183.05,212.66,181.06,209.48,93285800,1354980000,0.8994,31.6
dash,DASH,Dash,06-07-2017,13,210.34,227.89,205.37,213.17,114292000,1558330000,0.3464,22.52
dash,DASH,Dash,07-07-2017,13,212.72,213.08,194.8,196.46,59581400,1576370000,0.0908,18.28
dash,DASH,Dash,08-07-2017,13,196.15,211.31,187.21,209.2,41486800,1.45E+09,0.9124,24.1
dash,DASH,Dash,09-07-2017,13,209.64,212.48,195.64,195.64,44286500,1554430000,0,16.84
dash,DASH,Dash,10-07-2017,13,195.99,197.38,170.06,174.4,38824100,1453580000,0.1589,27.32
dash,DASH,Dash,11-07-2017,13,173.63,180.37,159.99,165.73,44860900,1288140000,0.2816,20.38
dash,DASH,Dash,12-07-2017,13,165.03,179.89,159.54,179.89,30198600,1224620000,1,20.35
dash,DASH,Dash,13-07-2017,13,179.83,182.61,169.57,171.24,24269400,1334790000,0.1281,13.04
dash,DASH,Dash,14-07-2017,13,171.48,171.91,156.49,161.08,26831900,1273130000,0.2977,15.42
dash,DASH,Dash,15-07-2017,13,161.28,163.44,139.91,140.14,30810000,1197760000,0.0098,23.53
dash,DASH,Dash,16-07-2017,13,139.65,143.54,119.17,132.64,35385900,1037360000,0.5527,24.37
dash,DASH,Dash,17-07-2017,13,132.34,154.91,132.34,153.85,32658200,983325000,0.953,22.57
dash,DASH,Dash,18-07-2017,13,154.5,165.7,146.25,158.07,28103500,1148330000,0.6077,19.45
dash,DASH,Dash,19-07-2017,13,157.98,170.25,153.87,155.65,28281400,1174490000,0.1087,16.38
dash,DASH,Dash,20-07-2017,13,154.85,193.87,154.85,188.59,98932600,1151530000,0.8647,39.02
dash,DASH,Dash,21-07-2017,13,188.58,193.8,180.68,185.86,32884200,1402760000,0.3948,13.12
dash,DASH,Dash,22-07-2017,13,186.13,195.55,185.55,195.31,23312700,1384830000,0.976,10
dash,DASH,Dash,23-07-2017,13,195.02,195.74,187.26,191.03,31110400,1451390000,0.4446,8.48
dash,DASH,Dash,24-07-2017,13,191.11,216.62,187.29,204.02,90278800,1422690000,0.5704,29.33
dash,DASH,Dash,25-07-2017,13,204.04,212.4,189.03,195.52,84970400,1519340000,0.2777,23.37
dash,DASH,Dash,26-07-2017,13,195.49,200.88,189.33,194.37,38380000,1456070000,0.4364,11.55
dash,DASH,Dash,27-07-2017,13,195.08,199.43,192.47,194.09,26363200,1453370000,0.2328,6.96
dash,DASH,Dash,28-07-2017,13,194,196.91,181.57,185.61,30108800,1445720000,0.2634,15.34
dash,DASH,Dash,29-07-2017,13,185.11,187.66,169.34,185.25,40505200,1379860000,0.8684,18.32
dash,DASH,Dash,30-07-2017,13,185.45,187.95,172.47,172.82,25327200,1382710000,0.0226,15.48
dash,DASH,Dash,31-07-2017,13,173.15,180.05,171.76,178.51,29249300,1291390000,0.8142,8.29
dash,DASH,Dash,01-08-2017,13,179.2,186.23,177.26,184.75,34656300,1336810000,0.835,8.97
dash,DASH,Dash,02-08-2017,13,185.16,186.24,181.42,182.93,19076200,1381630000,0.3133,4.82
dash,DASH,Dash,03-08-2017,13,183.17,189.19,180.28,186.99,25612400,1367150000,0.7531,8.91
dash,DASH,Dash,04-08-2017,13,186.92,189.96,186.13,186.97,28791800,1395520000,0.2193,3.83
dash,DASH,Dash,05-08-2017,13,186.96,195.55,185.73,193.83,41127900,1397060000,0.8248,9.82
dash,DASH,Dash,06-08-2017,13,193.71,195,188.43,189.13,25336000,1447880000,0.1065,6.57
dash,DASH,Dash,07-08-2017,13,189.07,197.91,187.05,197.19,32441600,1413570000,0.9337,10.86
dash,DASH,Dash,08-08-2017,13,196.58,205.5,194.97,203.84,35117200,1470120000,0.8424,10.53
dash,DASH,Dash,09-08-2017,13,203.74,205.87,193.33,199.21,31657100,1524040000,0.4689,12.54
dash,DASH,Dash,10-08-2017,13,199.56,205.54,195.78,200.96,30972000,1493200000,0.5307,9.76
dash,DASH,Dash,11-08-2017,13,200.82,209.11,199.59,205.79,28677400,1502990000,0.6513,9.52
dash,DASH,Dash,12-08-2017,13,206.22,210.64,201.38,205.49,30017500,1543820000,0.4438,9.26
dash,DASH,Dash,13-08-2017,13,205.59,207.19,192.14,198.17,36281800,1539490000,0.4007,15.05
dash,DASH,Dash,14-08-2017,13,198.32,202.89,195.35,199.44,29888400,1485500000,0.5424,7.54
dash,DASH,Dash,15-08-2017,13,199.8,206.13,192.73,203.52,37532600,1496920000,0.8052,13.4
dash,DASH,Dash,16-08-2017,13,203.85,233.53,198.92,232.02,63100100,1527710000,0.9564,34.61
dash,DASH,Dash,17-08-2017,13,231.58,260.6,229.08,233.62,98375500,1.74E+09,0.144,31.52
dash,DASH,Dash,18-08-2017,13,233.84,240.41,219.42,224.28,50324200,1753350000,0.2315,20.99
dash,DASH,Dash,19-08-2017,13,224.67,329.98,224.67,288.7,220487000,1685040000,0.608,105.31
dash,DASH,Dash,20-08-2017,13,288.2,327.25,287.82,294.2,107973000,2162080000,0.1618,39.43
dash,DASH,Dash,21-08-2017,13,293.77,300.52,275.94,279.58,58023900,2204480000,0.1481,24.58
dash,DASH,Dash,22-08-2017,13,280.29,299.98,260.53,291.5,74971200,2103900000,0.785,39.45
dash,DASH,Dash,23-08-2017,13,290.46,299.14,287.73,292.57,47798300,2180790000,0.4242,11.41
dash,DASH,Dash,24-08-2017,13,292.96,315.37,291.19,315.37,58804500,2200130000,1,24.18
dash,DASH,Dash,25-08-2017,13,317.91,320.65,306.68,315.89,53632700,2388160000,0.6593,13.97
dash,DASH,Dash,26-08-2017,13,315.28,409.77,315.28,399.85,267415000,2369010000,0.895,94.49
dash,DASH,Dash,27-08-2017,13,400.42,400.63,358.23,362.89,121516000,3009530000,0.1099,42.4
dash,DASH,Dash,28-08-2017,13,362.5,369.19,351.24,356.78,57630700,2725220000,0.3086,17.95
dash,DASH,Dash,29-08-2017,13,357.16,367.34,354.49,359.55,50014900,2685760000,0.3938,12.85
dash,DASH,Dash,30-08-2017,13,359.59,375.7,358.69,368.34,44586300,2704790000,0.5673,17.01
dash,DASH,Dash,31-08-2017,13,368.57,380.34,368.18,378.32,34978600,2773030000,0.8339,12.16
dash,DASH,Dash,01-09-2017,13,377.92,393.35,376.34,393.35,55440700,2844110000,1,17.01
dash,DASH,Dash,02-09-2017,13,393.53,395.92,329.27,350.17,54813400,2962400000,0.3136,66.65
dash,DASH,Dash,03-09-2017,13,354.63,373.08,338.23,356.39,34945200,2670270000,0.5211,34.85
dash,DASH,Dash,04-09-2017,13,356.94,357.21,301.84,316.13,44170200,2689920000,0.2581,55.37
dash,DASH,Dash,05-09-2017,13,316.88,333.83,286.53,327.23,53928800,2388710000,0.8605,47.3
dash,DASH,Dash,06-09-2017,13,328.15,348.45,326.95,347.17,35294300,2474300000,0.9405,21.5
dash,DASH,Dash,07-09-2017,13,346.45,347.57,333.8,343.91,24715700,2612980000,0.7342,13.77
dash,DASH,Dash,08-09-2017,13,343.53,368.17,317.95,333.21,63012500,2591570000,0.3039,50.22
dash,DASH,Dash,09-09-2017,13,334.95,335.13,313.69,323.14,23244600,2527540000,0.4408,21.44
dash,DASH,Dash,10-09-2017,13,323.24,323.24,295.86,320.11,27435400,2439780000,0.8857,27.38
dash,DASH,Dash,11-09-2017,13,322.02,332.12,315.91,318.4,25159900,2431230000,0.1536,16.21
dash,DASH,Dash,12-09-2017,13,318.42,328.6,318.42,325.97,27190400,2404680000,0.7417,10.18
dash,DASH,Dash,13-09-2017,13,324.72,325.16,287.25,301.29,28322500,2452930000,0.3704,37.91
dash,DASH,Dash,14-09-2017,13,301.11,303.74,236.24,236.24,35013800,2275100000,0,67.5
dash,DASH,Dash,15-09-2017,13,236.05,300.11,220.51,284.36,72695500,1784040000,0.8021,79.6
dash,DASH,Dash,16-09-2017,13,284.5,301.23,276.57,298.86,43702600,2150800000,0.9039,24.66
dash,DASH,Dash,17-09-2017,13,298.59,315.58,278.17,313.84,38081600,2257850000,0.9535,37.41
dash,DASH,Dash,18-09-2017,13,311.89,335.44,311.89,333,56189000,2359070000,0.8964,23.55
dash,DASH,Dash,19-09-2017,13,333.64,334.27,312.91,324.26,34362500,2524200000,0.5314,21.36
dash,DASH,Dash,20-09-2017,13,323.78,351.19,316.72,342.43,74246200,2450240000,0.7459,34.47
dash,DASH,Dash,21-09-2017,13,342.41,369.07,321.81,330.05,146454000,2591910000,0.1744,47.26
dash,DASH,Dash,22-09-2017,13,331.11,355.75,331.11,346.58,90613000,2507060000,0.6278,24.64
dash,DASH,Dash,23-09-2017,13,346.76,358.44,342.39,350.79,55928100,2626220000,0.5234,16.05
dash,DASH,Dash,24-09-2017,13,350.4,358.04,331.17,331.85,111537000,2654460000,0.0253,26.87
dash,DASH,Dash,25-09-2017,13,330.63,346.35,330.63,345.09,58356100,2505380000,0.9198,15.72
dash,DASH,Dash,26-09-2017,13,345.08,349.49,338.35,339.1,45406700,2615520000,0.0673,11.14
dash,DASH,Dash,27-09-2017,13,338.69,348.49,337.57,346.43,52033700,2567810000,0.8114,10.92
dash,DASH,Dash,28-09-2017,13,345.97,346.54,328.83,338.25,49620000,2623640000,0.5319,17.71
dash,DASH,Dash,29-09-2017,13,337.93,338.89,318.7,327.7,38011000,2563340000,0.4458,20.19
dash,DASH,Dash,30-09-2017,13,327.34,331.81,326.16,327.14,27802400,2483630000,0.1735,5.65
dash,DASH,Dash,01-10-2017,13,326.94,327.5,315.76,315.8,25835800,2481300000,0.0034,11.74
dash,DASH,Dash,02-10-2017,13,315.95,320.79,306.57,308.69,29696600,2398500000,0.1491,14.22
dash,DASH,Dash,03-10-2017,13,308.56,310.21,291.7,296.24,37104400,2342990000,0.2453,18.51
dash,DASH,Dash,04-10-2017,13,296.74,315.79,296.74,305.46,40983500,2255220000,0.4577,19.05
dash,DASH,Dash,05-10-2017,13,305.39,307.54,296.74,305.4,27180400,2321550000,0.8019,10.8
dash,DASH,Dash,06-10-2017,13,305.25,311.21,304.36,306.88,22935800,2321080000,0.3679,6.85
dash,DASH,Dash,07-10-2017,13,307.54,314.22,303.77,310.49,27552700,2339080000,0.6431,10.45
dash,DASH,Dash,08-10-2017,13,310.25,315.02,301.11,302.48,33683300,2360300000,0.0985,13.91
dash,DASH,Dash,09-10-2017,13,299.7,300.84,271.83,283.67,52085800,2280670000,0.4081,29.01
dash,DASH,Dash,10-10-2017,13,283.55,296.02,280.08,291.27,32941200,2158330000,0.702,15.94
dash,DASH,Dash,11-10-2017,13,291.41,301.5,286.64,298.4,26434900,2218760000,0.7914,14.86
dash,DASH,Dash,12-10-2017,13,298.12,298.4,290.04,291.91,42625600,2270420000,0.2237,8.36
dash,DASH,Dash,13-10-2017,13,292.39,311.69,289.19,310.38,69258500,2227330000,0.9418,22.5
dash,DASH,Dash,14-10-2017,13,310.23,319.02,306.94,316.69,43951700,2363830000,0.8071,12.08
dash,DASH,Dash,15-10-2017,13,317.01,317.01,294.34,309.51,45301300,2416140000,0.6692,22.67
dash,DASH,Dash,16-10-2017,13,309.46,310.98,300.75,302.21,38139700,2359250000,0.1427,10.23
dash,DASH,Dash,17-10-2017,13,302.28,304.33,298.17,299.88,42569400,2305090000,0.2776,6.16
